Dataset Name,Cross Validation [1-10],Algorithm Name,best temperature_magnitude,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training TIme,Inference TIme,,Algorithm Name,best temperature_magnitude,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training TIme,Inference TIme,,Algorithm Name,best temperature_magnitude,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training TIme,Inference TIme
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,1,base,1000_0.002,52.69242424,95,96.41377892,0.496307009,52.42919738,53.44145191,83.11056066,19.96502202,,article,500_0.002,53.60753481,95,96.38338028,0.496307009,54.6966512,55.20664406,83.11056066,20.64288323,,improve,1000_0.0035,50.75757576,95,98.0590324,0.496307009,50.01375063,50.33210056,92.63935328,21.25868126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,2,base,200_0.0015,51.54303849,95,96.98788622,0.494822886,50.23216853,51.74257572,72.19360518,21.63372941,,article,200_0.0025,52.7952225,95,96.67455197,0.494822886,51.75979616,54.2130338,72.19360518,22.36105622,,improve,200_0.0015,50.53235053,95,98.39950886,0.494822886,49.83636753,49.74798105,83.22671151,22.3102648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,3,base,200_0.004,58.18842479,95,93.41297693,0.504211555,58.6038857,60.93532362,72.5712688,18.73211278,,article,500_0.0015,59.91500137,95,92.89172222,0.504211555,60.35817636,63.4635025,72.5712688,19.7858614,,improve,200_0.001,50.75757576,95,97.94632083,0.504211555,50.4283656,50.51310069,76.77132225,19.52888165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,4,base,1000_0.003,50.69232869,95,97.24371447,0.494164401,46.09226499,48.60784584,72.93053508,22.28268975,,article,1000_0.0015,51.05808081,95,97.34684796,0.494164401,46.5006643,49.67405161,72.93053508,23.81716952,,improve,200_0.002,50.47092547,95,98.06735911,0.494164401,49.65833043,49.85745226,76.50309253,23.79376754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,5,base,1500_0.0025,56.46908272,95,93.71881143,0.503394438,56.30265265,58.78367313,80.40903831,23.6446672,,article,500_0.0015,58.46265356,95,93.85960706,0.503394438,58.21694877,61.03905826,80.40903831,24.86598712,,improve,200_0.001,50.75757576,95,98.15415415,0.503394438,49.64186322,50.07672091,75.71924973,23.9980506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,6,base,500_0.0025,51.8030303,95,97.24701536,0.494155916,51.72961143,51.36002843,81.553545,16.10433977,,article,500_0.004,52.72568933,95,97.30698611,0.494155916,52.29182364,52.4125592,81.553545,16.0593955,,improve,1000_0.002,50.42997543,95,98.29228909,0.494155916,49.33430191,49.26573804,74.59678459,16.02245151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,7,base,1500_0.0005,53.8473246,95,95.07729587,0.499796673,53.54406224,55.1261233,73.3418324,18.95254737,,article,500_0.0025,54.16516517,95,95.73533312,0.499796673,52.08075348,55.26139983,73.3418324,19.36526056,,improve,1500_0.0005,50.85995086,95,97.83118419,0.499796673,50.66551363,50.75640355,76.07480431,19.79596719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,8,base,1000_0.003,50.93491673,95,97.09631278,0.494543589,48.26965147,50.032278,82.24045324,21.19012101,,article,1000_0.0025,51.41212121,95,97.33919305,0.494543589,46.7524297,49.63470476,82.24045324,21.16651603,,improve,1000_0.0035,50.16380016,95,98.22041915,0.494543589,49.0320061,49.32273571,73.38760543,22.33020309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,9,base,500_0.0005,51.15503686,95,96.7038829,0.495555951,47.37319137,49.66971103,75.99522996,21.75970882,,article,500_0.001,51.96382746,95,97.00978504,0.495555951,49.17379652,51.34779132,75.99522996,23.64204901,,improve,1000_0.001,50.38902539,95,97.96606461,0.495555951,49.16493442,49.46327457,76.18480706,22.63441354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird8,10,base,500_0.003,55.75885886,95,94.54488809,0.501200539,57.31107926,58.37678004,74.57016349,22.90030513,,article,500_0.0005,57.00989626,95,94.35427308,0.501200539,58.32538448,60.58651852,74.57016349,23.11757322,,improve,1000_0.0015,51.02375102,95,97.97636288,0.501200539,50.26307299,50.24289458,84.89418197,23.73195735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,52.1887765,,,,,,,,,,,53.01564246,,,,,,,,,,,49.80385065,,,
